epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
64,3024.48,0.0196,0.97683,1,0.08889,0.00188188,0.000627292,0.00188188,0.000627292,0.00188188,0.000627292,0.00188188,0.000627292
65,3071.03,0.02342,0.9807,1,0.06122,0.00183237,0.000610789,0.00183237,0.000610789,0.00183237,0.000610789,0.00183237,0.000610789
66,3117.66,0.01945,0.9807,1,0.06134,0.00178286,0.000594286,0.00178286,0.000594286,0.00178286,0.000594286,0.00178286,0.000594286
67,3164.34,0.01937,0.9807,1,0.11562,0.00173335,0.000577782,0.00173335,0.000577782,0.00173335,0.000577782,0.00173335,0.000577782
68,3210.92,0.02203,0.9807,1,0.06982,0.00168384,0.000561279,0.00168384,0.000561279,0.00168384,0.000561279,0.00168384,0.000561279
69,3257.46,0.02174,0.98263,1,0.08326,0.00163433,0.000544776,0.00163433,0.000544776,0.00163433,0.000544776,0.00163433,0.000544776
70,3304.07,0.02333,0.98263,1,0.05362,0.00158482,0.000528272,0.00158482,0.000528272,0.00158482,0.000528272,0.00158482,0.000528272
71,3350.87,0.01927,0.98649,1,0.05404,0.00153531,0.000511769,0.00153531,0.000511769,0.00153531,0.000511769,0.00153531,0.000511769
72,3398.01,0.0192,0.97876,1,0.05738,0.0014858,0.000495266,0.0014858,0.000495266,0.0014858,0.000495266,0.0014858,0.000495266
73,3445.14,0.01917,0.9807,1,0.06229,0.00143629,0.000478762,0.00143629,0.000478762,0.00143629,0.000478762,0.00143629,0.000478762
74,3492.21,0.02457,0.98842,1,0.0555,0.00138678,0.000462259,0.00138678,0.000462259,0.00138678,0.000462259,0.00138678,0.000462259
75,3539.71,0.02176,0.98649,1,0.05436,0.00133727,0.000445756,0.00133727,0.000445756,0.00133727,0.000445756,0.00133727,0.000445756
76,3586.9,0.01758,0.98456,1,0.05634,0.00128776,0.000429253,0.00128776,0.000429253,0.00128776,0.000429253,0.00128776,0.000429253
77,3633.96,0.02158,0.9807,1,0.05872,0.00123825,0.000412749,0.00123825,0.000412749,0.00123825,0.000412749,0.00123825,0.000412749
78,3681.09,0.02228,0.9807,1,0.0528,0.00118874,0.000396246,0.00118874,0.000396246,0.00118874,0.000396246,0.00118874,0.000396246
79,3728.16,0.01821,0.97876,1,0.05017,0.00113923,0.000379743,0.00113923,0.000379743,0.00113923,0.000379743,0.00113923,0.000379743
80,3775.15,0.01912,0.98456,1,0.05384,0.00108972,0.000363239,0.00108972,0.000363239,0.00108972,0.000363239,0.00108972,0.000363239
81,3822.11,0.01855,0.98263,1,0.53006,0.00104021,0.000346736,0.00104021,0.000346736,0.00104021,0.000346736,0.00104021,0.000346736
82,3869.06,0.01748,0.98263,1,0.23535,0.000990698,0.000330233,0.000990698,0.000330233,0.000990698,0.000330233,0.000990698,0.000330233
83,3915.68,0.01849,0.9807,1,0.17678,0.000941188,0.000313729,0.000941188,0.000313729,0.000941188,0.000313729,0.000941188,0.000313729
84,3962.28,0.01952,0.98263,1,0.06358,0.000891678,0.000297226,0.000891678,0.000297226,0.000891678,0.000297226,0.000891678,0.000297226
85,4008.86,0.0184,0.9807,1,0.06455,0.000842168,0.000280723,0.000842168,0.000280723,0.000842168,0.000280723,0.000842168,0.000280723
86,4055.71,0.01658,0.9807,1,0.05998,0.000792659,0.00026422,0.000792659,0.00026422,0.000792659,0.00026422,0.000792659,0.00026422
87,4102.36,0.0177,0.9807,1,0.06647,0.000743149,0.000247716,0.000743149,0.000247716,0.000743149,0.000247716,0.000743149,0.000247716
88,4149.17,0.0191,0.9807,1,0.05783,0.000693639,0.000231213,0.000693639,0.000231213,0.000693639,0.000231213,0.000693639,0.000231213
89,4195.86,0.01486,0.9807,1,0.07065,0.000644129,0.00021471,0.000644129,0.00021471,0.000644129,0.00021471,0.000644129,0.00021471
90,4242.58,0.0163,0.97683,1,0.05903,0.000594619,0.000198206,0.000594619,0.000198206,0.000594619,0.000198206,0.000594619,0.000198206
91,4289.26,0.01764,0.98263,1,0.14183,0.000545109,0.000181703,0.000545109,0.000181703,0.000545109,0.000181703,0.000545109,0.000181703
92,4335.93,0.02255,0.9807,1,0.05625,0.000495599,0.0001652,0.000495599,0.0001652,0.000495599,0.0001652,0.000495599,0.0001652
93,4382.64,0.01726,0.9807,1,0.51717,0.000446089,0.000148696,0.000446089,0.000148696,0.000446089,0.000148696,0.000446089,0.000148696
94,4429.3,0.02135,0.98263,1,0.05902,0.000396579,0.000132193,0.000396579,0.000132193,0.000396579,0.000132193,0.000396579,0.000132193
95,4476.09,0.01869,0.98263,1,0.0598,0.000347069,0.00011569,0.000347069,0.00011569,0.000347069,0.00011569,0.000347069,0.00011569
96,4522.73,0.0177,0.98263,1,0.05901,0.00029756,9.91865e-05,0.00029756,9.91865e-05,0.00029756,9.91865e-05,0.00029756,9.91865e-05
97,4569.52,0.01858,0.98263,1,0.05626,0.00024805,8.26832e-05,0.00024805,8.26832e-05,0.00024805,8.26832e-05,0.00024805,8.26832e-05
98,4616.69,0.01713,0.9807,1,0.05896,0.00019854,6.61799e-05,0.00019854,6.61799e-05,0.00019854,6.61799e-05,0.00019854,6.61799e-05
99,4663.7,0.01614,0.9807,1,0.05923,0.00014903,4.96766e-05,0.00014903,4.96766e-05,0.00014903,4.96766e-05,0.00014903,4.96766e-05
100,4710.74,0.02142,0.9807,1,0.05846,9.95199e-05,3.31733e-05,9.95199e-05,3.31733e-05,9.95199e-05,3.31733e-05,9.95199e-05,3.31733e-05
