epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
66,2858.43,0.03679,0.96911,1,0.0809,0.00178286,0.000594286,0.00178286,0.000594286,0.00178286,0.000594286,0.00178286,0.000594286
67,2901.06,0.04793,0.97104,1,0.2454,0.00173335,0.000577782,0.00173335,0.000577782,0.00173335,0.000577782,0.00173335,0.000577782
68,2943.8,0.04259,0.97104,1,0.07968,0.00168384,0.000561279,0.00168384,0.000561279,0.00168384,0.000561279,0.00168384,0.000561279
69,2986.67,0.04589,0.9749,1,0.0776,0.00163433,0.000544776,0.00163433,0.000544776,0.00163433,0.000544776,0.00163433,0.000544776
70,3029.41,0.04415,0.97683,1,0.06447,0.00158482,0.000528272,0.00158482,0.000528272,0.00158482,0.000528272,0.00158482,0.000528272
71,3072.02,0.04494,0.97104,1,0.10903,0.00153531,0.000511769,0.00153531,0.000511769,0.00153531,0.000511769,0.00153531,0.000511769
72,3114.63,0.04479,0.97104,1,0.07802,0.0014858,0.000495266,0.0014858,0.000495266,0.0014858,0.000495266,0.0014858,0.000495266
73,3157.18,0.04284,0.97104,1,0.15269,0.00143629,0.000478762,0.00143629,0.000478762,0.00143629,0.000478762,0.00143629,0.000478762
74,3200.02,0.04609,0.96911,1,0.09139,0.00138678,0.000462259,0.00138678,0.000462259,0.00138678,0.000462259,0.00138678,0.000462259
75,3242.61,0.03854,0.97104,1,0.09055,0.00133727,0.000445756,0.00133727,0.000445756,0.00133727,0.000445756,0.00133727,0.000445756
76,3285.24,0.03936,0.96911,1,0.08686,0.00128776,0.000429253,0.00128776,0.000429253,0.00128776,0.000429253,0.00128776,0.000429253
77,3327.89,0.04349,0.97104,1,0.07874,0.00123825,0.000412749,0.00123825,0.000412749,0.00123825,0.000412749,0.00123825,0.000412749
78,3371.04,0.0461,0.96911,1,0.08494,0.00118874,0.000396246,0.00118874,0.000396246,0.00118874,0.000396246,0.00118874,0.000396246
79,3413.56,0.03442,0.97104,1,0.14366,0.00113923,0.000379743,0.00113923,0.000379743,0.00113923,0.000379743,0.00113923,0.000379743
80,3456.19,0.04152,0.97104,1,0.08992,0.00108972,0.000363239,0.00108972,0.000363239,0.00108972,0.000363239,0.00108972,0.000363239
81,3498.82,0.03984,0.97104,1,0.45239,0.00104021,0.000346736,0.00104021,0.000346736,0.00104021,0.000346736,0.00104021,0.000346736
82,3541.73,0.04148,0.96911,1,0.08781,0.000990698,0.000330233,0.000990698,0.000330233,0.000990698,0.000330233,0.000990698,0.000330233
83,3584.34,0.04292,0.97104,1,0.14695,0.000941188,0.000313729,0.000941188,0.000313729,0.000941188,0.000313729,0.000941188,0.000313729
84,3627.05,0.03945,0.96911,1,0.083,0.000891678,0.000297226,0.000891678,0.000297226,0.000891678,0.000297226,0.000891678,0.000297226
85,3669.57,0.03705,0.97104,1,0.07749,0.000842168,0.000280723,0.000842168,0.000280723,0.000842168,0.000280723,0.000842168,0.000280723
86,3712.4,0.04151,0.97297,1,0.0848,0.000792659,0.00026422,0.000792659,0.00026422,0.000792659,0.00026422,0.000792659,0.00026422
87,3755.03,0.0362,0.96911,1,0.08762,0.000743149,0.000247716,0.000743149,0.000247716,0.000743149,0.000247716,0.000743149,0.000247716
88,3797.63,0.03965,0.97104,1,0.08347,0.000693639,0.000231213,0.000693639,0.000231213,0.000693639,0.000231213,0.000693639,0.000231213
89,3840.47,0.03462,0.96911,1,0.31952,0.000644129,0.00021471,0.000644129,0.00021471,0.000644129,0.00021471,0.000644129,0.00021471
90,3883.43,0.04594,0.97104,1,0.08934,0.000594619,0.000198206,0.000594619,0.000198206,0.000594619,0.000198206,0.000594619,0.000198206
91,3926.46,0.03823,0.97297,1,0.10832,0.000545109,0.000181703,0.000545109,0.000181703,0.000545109,0.000181703,0.000545109,0.000181703
92,3969.34,0.03949,0.97297,1,0.08156,0.000495599,0.0001652,0.000495599,0.0001652,0.000495599,0.0001652,0.000495599,0.0001652
93,4012,0.03942,0.9749,1,0.54928,0.000446089,0.000148696,0.000446089,0.000148696,0.000446089,0.000148696,0.000446089,0.000148696
94,4054.59,0.03561,0.97297,1,0.0803,0.000396579,0.000132193,0.000396579,0.000132193,0.000396579,0.000132193,0.000396579,0.000132193
95,4097.47,0.0397,0.9749,1,0.13993,0.000347069,0.00011569,0.000347069,0.00011569,0.000347069,0.00011569,0.000347069,0.00011569
96,4140.5,0.03539,0.97297,1,0.28282,0.00029756,9.91865e-05,0.00029756,9.91865e-05,0.00029756,9.91865e-05,0.00029756,9.91865e-05
97,4183.04,0.03719,0.97297,1,0.07751,0.00024805,8.26832e-05,0.00024805,8.26832e-05,0.00024805,8.26832e-05,0.00024805,8.26832e-05
98,4225.88,0.03979,0.97297,1,0.08057,0.00019854,6.61799e-05,0.00019854,6.61799e-05,0.00019854,6.61799e-05,0.00019854,6.61799e-05
99,4268.66,0.03596,0.97297,1,0.08015,0.00014903,4.96766e-05,0.00014903,4.96766e-05,0.00014903,4.96766e-05,0.00014903,4.96766e-05
100,4311.23,0.03602,0.97297,1,0.07872,9.95199e-05,3.31733e-05,9.95199e-05,3.31733e-05,9.95199e-05,3.31733e-05,9.95199e-05,3.31733e-05
